client_id,account_id,archetype,home_branch,preferred_day,branch_loyalty,counterparty_known_ratio,op_mix_retrait,op_mix_versement,op_mix_virement,op_mix_cheque,amount_mean_retrait,amount_mean_versement,amount_mean_virement,amount_mean_cheque,amount_std_retrait,amount_std_versement,amount_std_virement,amount_std_cheque,frequency_retrait,frequency_versement,frequency_virement,frequency_cheque,account_opening_date
696fbdfe-e14a-48f6-9c16-8004cf8f1086,1f441641-b217-49d9-b3ea-cc900d24a107,salaried,BR-122,3,0.8734879195702617,0.7169257566397269,0.52744,0.045665,0.360872,0.066023,243.83,229.72,429.95,522.77,45.0,30.0,60.0,60.0,3.99,0.33,1.31,0.53,2011-10-28
4c576656-1023-4dc7-9188-9222fd6783c9,3d3a5273-2b3e-4eb9-af2f-5cc059e27fc7,salaried,BR-051,2,0.937633839522564,0.7997429833646355,0.468664,0.049748,0.417,0.064588,217.15,131.63,652.5,387.47,45.0,30.0,60.0,60.0,4.8,0.7,2.95,0.15,2014-07-03
2c07bf09-5615-44b0-aee7-c7f035a45a32,8ceffba6-23a7-4a19-8091-918aabb7913f,salaried,BR-029,4,0.8489731842419908,0.8072164880142128,0.519949,0.029823,0.408155,0.042073,289.52,257.12,424.74,573.9,45.0,30.0,60.0,60.0,1.93,0.36,2.32,0.29,2016-04-13
f01a0288-2523-4667-b14f-92ca086d5c3c,6982206a-e9a5-47c4-8e98-ad2a372adf64,salaried,BR-118,5,1.0,0.9022760314591058,0.485134,0.052775,0.416842,0.045249,356.25,164.94,393.33,330.62,45.0,30.0,60.0,60.0,2.58,0.98,1.34,0.42,2013-08-06
240c8cec-909a-4934-abc7-c5ba9c8faf00,0ca7a3c4-66ac-405f-b9ec-3d01a3831673,salaried,BR-001,3,0.9709091858278673,0.6728823888260038,0.50191,0.058246,0.388729,0.051116,249.96,238.01,587.71,647.11,45.0,30.0,60.0,60.0,4.33,0.43,1.61,0.48,2021-10-08
1b7100fb-b06a-4849-9bbf-890df59c53d5,4423a733-64d0-4464-9155-ac9e95cbf814,salaried,BR-012,5,0.7919842435729456,0.7270026544084195,0.488502,0.051492,0.411582,0.048424,404.83,213.44,606.98,596.97,45.0,30.0,60.0,60.0,2.81,0.55,0.69,0.72,2013-07-07
f5e17b74-83aa-46ff-a3d2-dcfac6dc3634,8acea65c-c07e-48ab-8d30-d591b611aa68,salaried,BR-119,1,0.9371275715087587,0.6757865482322407,0.569858,0.02992,0.355812,0.04441,202.93,132.68,496.85,394.52,45.0,30.0,60.0,60.0,3.4,0.58,1.32,0.08,2018-05-03
5631b2d0-6f2d-496a-97a0-b70012756dc3,80d3fb0f-324c-491c-b8ce-a5c6d6319fa0,salaried,BR-097,5,0.9458959841646817,0.7805842297426248,0.436504,0.053386,0.466768,0.043343,338.27,259.47,381.57,713.2,45.0,30.0,60.0,60.0,3.82,0.83,1.92,0.33,2015-04-16
6336446e-92c2-4981-957f-a438aeeadcb2,2ca6cb5e-2ad9-48ba-b3cb-035730a4f0e0,salaried,BR-136,1,0.854239086736154,0.807524715344316,0.523544,0.050119,0.358138,0.068199,347.21,236.49,457.54,559.54,45.0,30.0,60.0,60.0,2.38,0.81,1.48,0.55,2010-09-21
e11ae80e-c210-4fe1-8e2d-4a224ed5a01b,5e7e559a-4c22-45eb-a369-945f3f4a5c4d,salaried,BR-147,2,0.853959274368615,0.9951349924990671,0.562549,0.043623,0.351495,0.042334,347.79,222.57,346.83,300.22,45.0,30.0,60.0,60.0,1.7,0.1,2.8,0.43,2018-01-31
de7f8c68-8148-4e8f-93d2-32ffbd30a5a1,443663b7-91e3-48f4-bab5-f497c541102f,salaried,BR-077,1,0.9489423387491376,0.8523198469830298,0.493674,0.044963,0.423184,0.038179,540.03,165.06,340.1,663.82,45.0,30.0,60.0,60.0,3.57,0.12,1.31,0.26,2015-05-13
2edb97c7-9c44-47c5-bdda-6993f7a9897d,d4cc92c5-68b7-417a-8e00-dcbe86234e75,salaried,BR-096,1,0.9220520040259084,0.821483222598471,0.424309,0.049732,0.474134,0.051824,243.66,179.15,488.44,396.59,45.0,30.0,60.0,60.0,2.45,0.61,1.86,0.17,2017-01-19
cd7f3322-889d-403a-9588-340f2046b9e6,fd2e7b79-3199-464f-bb12-6d82f7521080,salaried,BR-115,1,0.8486619208429779,0.7168546627997991,0.43609,0.041424,0.467835,0.054651,227.54,162.93,506.22,411.68,45.0,30.0,60.0,60.0,4.25,0.95,0.34,0.07,2014-09-28
1b8d0616-b09a-4aa0-8c57-dc1a1215dedc,2b397949-5575-4966-b867-6cf6b9a9602d,salaried,BR-084,1,1.0,0.8508893231558017,0.522192,0.04756,0.387759,0.042489,243.12,171.1,497.42,527.62,45.0,30.0,60.0,60.0,3.17,0.24,1.67,0.78,2019-01-04
28b02a0f-2773-4ef3-9dfe-86a480755dce,0c7474d7-3123-4633-a8a0-b2e527580182,salaried,BR-142,4,1.0,0.8732827846570395,0.397592,0.040787,0.508714,0.052907,274.69,213.03,387.05,321.49,45.0,30.0,60.0,60.0,3.8,0,3.29,0.4,2011-11-04
122ca223-4a32-48e7-90ea-a6943b574b1a,98f2bd50-74e5-4352-907d-fc7c8786b5f7,salaried,BR-028,2,0.9121097414473213,0.7616649391455165,0.527756,0.047007,0.376141,0.049097,304.87,218.49,378.2,531.88,45.0,30.0,60.0,60.0,3.89,0.45,2.48,0.37,2018-08-14
0052705a-cedf-4df5-897a-393f88782413,b9f31d21-2ad7-438a-9610-8959fee3180b,salaried,BR-045,5,0.8667283188867739,1.0,0.548601,0.05093,0.351913,0.048557,298.64,229.18,323.99,374.88,45.0,30.0,60.0,60.0,2.61,0,1.49,0.55,2014-08-28
a38de6ef-73ba-4237-a64f-6c7f1fc80fa9,022e3927-b6fe-43a0-9158-2e4952cc4a80,salaried,BR-060,2,0.9138202269956567,0.8998210617533463,0.461081,0.060115,0.432058,0.046747,317.04,178.79,409.19,586.75,45.0,30.0,60.0,60.0,3.02,0.73,2.07,0.2,2020-10-14
3c2ae254-9fe2-4b2c-8443-4ef224270068,cdec5d18-7083-4fc0-8caf-0595ef6aadf3,salaried,BR-002,5,0.9035772593163847,0.8675877205672645,0.568791,0.048886,0.333295,0.049027,334.35,348.62,471.58,286.05,45.0,30.0,60.0,60.0,4.84,0.65,2.35,0.46,2014-09-14
e458a243-5798-4ff6-8529-0c9039be9723,d677b746-9066-43dc-acc5-5ab41ba8739d,salaried,BR-126,1,0.9074461612478792,0.9391583147903829,0.58586,0.055949,0.303666,0.054525,390.54,248.0,542.58,434.09,45.0,30.0,60.0,60.0,3.81,0.59,1.8,0,2015-02-13
fb4c2e8c-d221-4a5e-ba77-b683236c8547,4db6fe55-09cb-4779-bab6-1630db98d0a7,salaried,BR-042,1,0.8889386776879871,0.9062171662394827,0.487377,0.048498,0.409959,0.054166,229.89,181.31,493.67,589.96,45.0,30.0,60.0,60.0,4.36,0.56,1.98,0.24,2011-03-26
ad2463d4-3459-4415-b685-003010c55174,4b103f1e-5d14-4ac4-a661-60e3fdb6a66a,salaried,BR-073,1,0.9465413188224512,0.8306040279753281,0.59421,0.042658,0.327072,0.036059,258.66,156.63,526.38,535.15,45.0,30.0,60.0,60.0,2.3,0.45,2.3,0.34,2019-03-07
0dc0b002-faca-4a0a-98cd-c710ce74b209,31ab8275-8cbc-46da-a8d4-b254714ccfc0,salaried,BR-129,1,1.0,0.9140090019447603,0.590862,0.056399,0.30885,0.043889,216.17,274.12,351.48,478.23,45.0,30.0,60.0,60.0,3.19,0.79,0.9,0.56,2017-12-09
2d8c5741-d51e-4cfb-b10f-97412f9f4d24,2b6edd20-891e-4694-96aa-b4235d62314d,salaried,BR-148,1,0.9110350203368063,0.8945886074908045,0.572545,0.040726,0.35406,0.032668,299.38,107.14,473.86,352.5,45.0,30.0,60.0,60.0,3.47,0.22,2.89,0.51,2015-02-23
e3f5a4ea-63c0-43ff-a0a7-ddca87a1e655,b8190a06-ce84-4332-9b81-528c72621e9d,salaried,BR-108,1,0.8321462926486802,0.7473248731325456,0.528892,0.051306,0.372651,0.04715,274.97,192.98,533.98,392.56,45.0,30.0,60.0,60.0,3.37,0.31,1.97,0.51,2013-12-20
fc3f8e2a-fe4b-4cdb-8b9e-8d73dd72b5e3,4e8231bd-73be-4415-9cda-50ae53cc166c,salaried,BR-086,2,0.9335412325436132,0.7971297759983985,0.518036,0.052564,0.376011,0.053389,257.54,194.1,693.47,576.84,45.0,30.0,60.0,60.0,3.19,0.25,1.1,0.68,2016-02-06
fa4e5ff1-dd1c-46a6-8b17-2a9c70774016,a63b8565-0a44-4337-ac0f-e815437ce885,salaried,BR-009,1,0.7531845015553272,0.8917896998366305,0.506526,0.059938,0.397152,0.036384,219.33,129.28,444.48,459.37,45.0,30.0,60.0,60.0,4.17,0.44,0,0.15,2019-10-16
1d0af023-e99e-48aa-8b30-64e728c6f9fc,de6c9c5d-d531-4603-b9aa-6ff6d7248c32,salaried,BR-023,5,0.7803796883906882,0.8840872821425368,0.522158,0.045548,0.37624,0.056054,404.4,244.71,344.68,486.13,45.0,30.0,60.0,60.0,3.98,0.61,2.78,0.01,2011-01-15
f957cdaa-01e7-4dc0-b873-3450c2a8418a,b5d8b0a3-d164-4e0e-a05a-e8354d7647dd,salaried,BR-130,4,1.0,0.8280822003360435,0.49276,0.049581,0.402116,0.055544,400.72,189.11,374.02,402.79,45.0,30.0,60.0,60.0,2.15,0.44,1.99,0,2015-01-15
96542897-7960-4bf9-9465-9002e2cd1cce,137ab5af-fdee-4898-9c0a-a89b458c39c5,salaried,BR-112,4,0.8699169432497369,0.8353444254336991,0.520985,0.056539,0.373622,0.048854,343.12,221.78,555.05,706.31,45.0,30.0,60.0,60.0,3.86,0.27,2.0,0,2015-08-13
b7af3f5c-c3e7-4b2b-a751-ed0fd26f0ae4,0a457afe-c01d-49ca-a4bb-0344e0c5e26f,salaried,BR-027,4,0.8869270264826402,0.9585290600870555,0.515411,0.062364,0.36044,0.061785,338.19,268.98,476.18,623.17,45.0,30.0,60.0,60.0,1.58,0.45,2.04,0.7,2012-04-23
0de25cf9-46b7-40f9-988a-db7258b168be,7ef0c3aa-32fd-412f-952f-35fbb980e9d0,salaried,BR-078,1,0.7795930775326814,0.674092638229171,0.468282,0.039718,0.429729,0.062271,327.66,249.0,512.2,437.01,45.0,30.0,60.0,60.0,3.11,0.29,4.12,0.49,2016-08-05
05d9e0a3-9152-4228-b84f-46c9c0fb9e66,e24ec215-4230-45e0-a66a-7938cc63884d,salaried,BR-050,3,0.9719999125179327,0.9367979162560168,0.487423,0.054947,0.407729,0.049901,327.14,204.43,608.15,577.55,45.0,30.0,60.0,60.0,5.83,0.04,1.36,0.31,2012-10-09
462d6737-6f08-4771-a5d9-d6ed5de2d8c7,23176bbc-e8cc-4c9c-a86c-adec0d003901,salaried,BR-064,3,0.939241709609604,0.7769668516261624,0.49953,0.041942,0.40877,0.049758,251.31,274.04,384.18,474.93,45.0,30.0,60.0,60.0,3.3,0.07,1.28,0,2012-06-02
fbeb90ee-3504-4e53-8797-ebbac2244364,74705a83-24cc-4f5c-9d88-47949b167404,salaried,BR-066,1,0.9166581193138357,0.8848779417523407,0.488261,0.060004,0.393332,0.058402,262.07,201.12,463.09,545.23,45.0,30.0,60.0,60.0,4.15,0.4,3.32,0.37,2021-04-11
cbf51027-6f56-4156-8f97-320cba7aa4ea,7db94d17-0d34-4e37-b3bd-c28e50fc27bc,salaried,BR-035,3,0.9497708372707507,0.8751683204297789,0.543334,0.064617,0.328465,0.063584,244.33,164.58,536.22,545.72,45.0,30.0,60.0,60.0,3.64,0.35,1.82,0.44,2010-08-20
fe50eb1f-047a-47d9-a0d1-327eeb5bbcdd,7fa9a2c1-91ff-4790-ab8a-9151df06cd36,salaried,BR-046,2,1.0,0.9494686548119473,0.497191,0.041327,0.431542,0.02994,311.23,233.18,499.79,535.46,45.0,30.0,60.0,60.0,1.72,1.24,2.02,0.49,2011-06-01
4cec7a8e-c75c-4dc6-8821-51696ace337d,ea51d4aa-c126-4803-a4c3-0605521d8c1b,salaried,BR-102,4,0.8432892427515696,0.8524996024786071,0.466538,0.054823,0.434869,0.04377,426.66,275.81,400.2,557.4,45.0,30.0,60.0,60.0,2.53,0.52,2.52,0.04,2021-08-21
13b4818c-37e9-438e-8bd1-727b9e6e513d,041ab958-162d-42e8-94f2-7632018b1652,salaried,BR-091,1,0.8917613817055725,0.9306257235148647,0.596502,0.045989,0.297973,0.059537,321.62,113.8,512.99,567.83,45.0,30.0,60.0,60.0,2.95,0.22,2.4,0.65,2022-06-15
ad97f36c-e14a-431c-a413-ce5a4cdc7fb6,6dd43ab4-d8c8-48b0-961b-84212cca2730,salaried,BR-037,1,0.9167413571208465,0.7758810486835925,0.489355,0.043356,0.42587,0.04142,342.42,253.62,540.84,491.31,45.0,30.0,60.0,60.0,4.75,0.41,3.84,0.65,2017-09-01
66ff7b82-259f-4c0c-bd6b-07702fbe04b3,612c6aad-0375-4426-9cf1-6e14cbddfa57,salaried,BR-149,4,1.0,0.9246627180148849,0.484297,0.066564,0.408707,0.040431,311.41,249.18,383.24,587.61,45.0,30.0,60.0,60.0,2.35,0.29,2.11,0.3,2015-11-11
0b2adbc6-f0d0-47cd-8f49-790f68b70abc,ef917686-2260-49d8-b7b3-f190f8ebf715,salaried,BR-133,1,0.8034589640931985,0.7061426282005661,0.488357,0.042492,0.396909,0.072243,299.78,152.6,486.88,465.46,45.0,30.0,60.0,60.0,2.42,0.67,3.34,0.6,2012-10-15
b7e32e0b-d2fc-4b8b-a5b4-afc23352ee4e,59de7062-7f4b-4d39-94f3-47386562dfb1,salaried,BR-102,1,0.9177622321986958,0.7973895755705509,0.517019,0.064679,0.385946,0.032357,218.4,198.3,510.04,365.18,45.0,30.0,60.0,60.0,3.39,0.11,1.14,0.52,2021-09-12
1f04de69-c3dc-470c-a429-0bd28f817e85,32900395-5a17-47be-893a-d1c845634641,salaried,BR-113,1,0.8326803726122495,0.9175943417301132,0.614033,0.068328,0.238398,0.079241,260.89,203.67,597.37,547.68,45.0,30.0,60.0,60.0,4.33,0.46,1.95,0.33,2015-01-29
2117ad6d-ffa9-498d-867a-b7fe255cb794,b1940dab-f270-481d-aa28-07c202e6d9bc,salaried,BR-071,1,0.7740907319542609,0.7560085685203709,0.388278,0.051317,0.495086,0.065319,365.63,265.97,638.82,548.09,45.0,30.0,60.0,60.0,2.76,0.44,0,0.22,2011-06-15
9c6a33e0-2c43-4da0-ac9b-375097630418,d30563a1-7a58-4c86-aefa-169bb1d2cdc1,salaried,BR-105,3,0.9075989885045799,0.8986367851705382,0.49526,0.067552,0.378333,0.058854,257.29,234.62,497.37,577.31,45.0,30.0,60.0,60.0,3.99,0.25,1.61,0.13,2019-12-02
c58abab4-58cd-4d8d-b2e4-86196fc44f2c,8f98cc69-99af-4451-98b8-f5d5e0bc2d4f,salaried,BR-018,1,0.8713434874349925,0.7697986285609809,0.491476,0.058923,0.393515,0.056086,213.09,204.07,408.33,608.13,45.0,30.0,60.0,60.0,1.96,0.7,1.39,0,2018-03-24
9391d45b-26fc-41a0-84b5-a45d970c615f,91ce599b-8f58-49bf-a84f-86645714a470,salaried,BR-075,3,0.8857907687754423,0.768115740758766,0.56209,0.0518,0.328729,0.057381,274.32,190.69,381.87,618.64,45.0,30.0,60.0,60.0,4.73,0.47,3.22,0.16,2015-12-23
15085efa-63a0-4bff-8298-dc160993eec2,3d284e0c-c74c-42ba-9cfd-c495445398b4,salaried,BR-007,5,0.9936760092595731,0.8421103969192297,0.470243,0.051778,0.426558,0.05142,400.27,211.22,351.49,330.98,45.0,30.0,60.0,60.0,3.98,0.55,3.06,0,2016-04-24
68add61b-3ec9-4cff-b3c1-d96f6fd82a06,972cf9e6-5314-4f96-9c99-89aa3c04b8b8,salaried,BR-053,3,1.0,1.0,0.462866,0.042822,0.43088,0.063433,327.78,148.08,378.45,203.88,45.0,30.0,60.0,60.0,2.43,0.14,2.93,0.48,2014-10-16
28dc18f9-4258-41d5-9a95-8e6f6710f160,267bcc21-0661-4686-a332-25411fcb10fa,salaried,BR-005,2,0.7532517198288525,0.7031004716520901,0.509342,0.049404,0.392223,0.049031,244.5,219.67,593.27,504.04,45.0,30.0,60.0,60.0,3.54,0.71,3.53,0.67,2014-06-26
c58b8c5b-4a85-4084-ab42-b39e287660ba,82e02e00-9b7c-4db2-8b3c-2ca115d5ac26,salaried,BR-100,1,0.8966799015665455,0.9546170883880843,0.439507,0.047538,0.459437,0.053518,215.52,167.63,439.94,588.77,45.0,30.0,60.0,60.0,3.03,1.19,2.42,0.5,2010-08-12
2e4408df-791a-40dc-a1f9-cb1f30205aa7,c62ce112-5e5d-41d7-841e-36dd225d7d2b,salaried,BR-027,2,0.797880340531691,0.7497627583572848,0.513974,0.066419,0.373709,0.045898,370.99,250.41,521.93,389.57,45.0,30.0,60.0,60.0,1.81,0.72,1.27,0.51,2019-06-07
1876a0ec-d337-4776-8f7f-339710ed00e9,1bb2d025-d498-4b55-9a6c-1f74875759c8,salaried,BR-100,6,0.9308024095786693,0.861450165291417,0.553869,0.054556,0.339209,0.052365,306.54,229.65,562.12,652.2,45.0,30.0,60.0,60.0,0.73,0.41,0.94,0.09,2016-08-14
1fdeb589-a5c7-4b6c-a586-dacdfca9972c,474e240c-bff4-4ab9-92d6-64316f330b76,salaried,BR-149,5,0.9007690308069317,0.8952473795018563,0.534658,0.051946,0.36285,0.050546,241.16,243.65,261.62,515.89,45.0,30.0,60.0,60.0,3.35,0.53,0.82,1.08,2022-10-03
2551ba35-de37-43c5-8d9f-8d22e340ead1,de290dad-d867-401e-a877-6e6b753241e0,salaried,BR-069,4,0.8278983514104046,1.0,0.479493,0.041773,0.437294,0.041441,411.28,188.42,458.44,691.06,45.0,30.0,60.0,60.0,2.82,0.26,3.06,0,2014-01-04
a959dd71-a00c-425f-a92a-2764cff77567,9e823a4d-052a-4ec9-8b18-634af6092733,salaried,BR-032,7,0.9662586335863694,0.8051913109776424,0.501114,0.043182,0.413206,0.042498,206.92,188.91,123.73,557.76,45.0,30.0,60.0,60.0,3.38,0.58,2.12,0.76,2011-10-17
7525c877-60de-447e-9288-edd1152a0e9a,50803555-e224-42b3-b0f5-905fcc1a08ae,salaried,BR-055,1,0.8216941502205748,0.844755962739967,0.47254,0.053822,0.429305,0.044334,284.02,159.3,445.53,576.44,45.0,30.0,60.0,60.0,2.08,0.74,0.61,0.25,2015-06-17
3d87e42c-23a3-41cb-8d05-c7186827e996,bd701f5a-fbce-45e6-a1d0-5e3658de9834,salaried,BR-022,2,1.0,0.801873110192763,0.477474,0.048235,0.417041,0.05725,245.38,175.22,539.5,473.58,45.0,30.0,60.0,60.0,2.05,0.65,3.16,0.12,2015-09-18
f3186895-3aa9-4690-ac22-606e04cc4b81,9595c56e-d002-4639-941e-7e733bca6f5e,salaried,BR-003,2,0.7114437697212913,0.7661851792623644,0.534632,0.044746,0.366256,0.054365,359.59,253.84,539.69,591.31,45.0,30.0,60.0,60.0,3.92,0.07,2.16,0.28,2013-07-24
2a704708-a34d-4961-a5ea-bc4daede64e8,1d8383f1-66a7-45db-9ffd-ce96a37d9340,salaried,BR-116,3,0.738445931805534,0.9014732620010071,0.454844,0.067942,0.428947,0.048266,206.75,192.27,416.32,542.23,45.0,30.0,60.0,60.0,2.95,0.34,0.95,0.34,2019-02-02
ed22aeee-4438-4253-8e3e-ebfbcb6e6dbc,5de4a972-8730-4524-85b6-d6e130e8be5c,salaried,BR-006,3,0.8061601522326087,0.9048403105879117,0.558098,0.057255,0.339829,0.044818,320.62,211.64,564.71,455.66,45.0,30.0,60.0,60.0,2.43,0.3,1.27,0.67,2012-04-02
7102624d-4358-440f-8ea1-05e4c7edf7f8,fac032f1-8e1d-4563-9887-c5e64ff9010e,salaried,BR-106,3,0.683144737230549,0.8830574965010493,0.558061,0.037386,0.349088,0.055465,336.83,219.93,473.95,430.37,45.0,30.0,60.0,60.0,3.04,0.19,3.12,0.4,2016-05-10
3edc610b-3f5b-47df-99f9-065e7039d59c,c006a010-5341-44ab-9932-d9a0139b654c,salaried,BR-006,4,0.919753453447051,0.7983888685588866,0.470641,0.048611,0.428874,0.051873,279.06,202.66,356.71,482.6,45.0,30.0,60.0,60.0,4.46,0.28,3.21,0.19,2020-08-30
49c89a73-e21b-4564-b991-e1b35f246268,54e1157c-1fd9-44b9-a8d8-240339fb1e5c,salaried,BR-011,3,0.9080053851422303,0.8297843734768161,0.530309,0.035738,0.386898,0.047054,143.77,264.65,469.67,535.18,45.0,30.0,60.0,60.0,2.58,0.05,2.89,0.44,2022-09-08
0278af80-a4da-4490-ab56-beb23344e851,d1b3aae2-071c-48b6-8f29-7dddfd6b4941,salaried,BR-093,1,0.9811002114572984,0.9778609152228476,0.562566,0.057602,0.313839,0.065993,429.78,287.9,271.14,688.41,45.0,30.0,60.0,60.0,2.82,0.25,2.4,0.33,2018-09-11
23ab8a34-af70-4ea8-b641-49a079588f1a,ca7f8d04-0959-4feb-ac7e-575710281ff2,salaried,BR-061,2,0.9076813558269837,0.9504477333894761,0.538972,0.04758,0.367663,0.045785,211.07,157.81,658.38,631.32,45.0,30.0,60.0,60.0,0.56,0.29,2.76,1.17,2015-06-11
ea6a95eb-a0f4-4252-8e82-01e9d6281c86,0d012a18-1eaf-46c6-82a0-5f9186dd974b,salaried,BR-049,3,0.7596984378979675,0.9429492762013272,0.48464,0.04609,0.409657,0.059613,186.54,235.05,412.47,494.6,45.0,30.0,60.0,60.0,3.86,0.05,1.37,0.64,2014-03-14
387af427-478f-4c31-ab5c-d3cee5867a96,cfba5871-5a29-40cb-95b9-c74151011d3b,salaried,BR-082,3,1.0,0.8274190058915988,0.553365,0.053789,0.346177,0.04667,238.03,226.96,348.19,429.07,45.0,30.0,60.0,60.0,4.05,0.23,2.59,0.74,2021-11-18
5b260843-4f75-4047-a3f6-4d520051dcbe,ed46f3e5-60f2-4110-bfad-fc3f2d1f2f8f,salaried,BR-148,1,0.9712121356435377,0.8925842555155923,0.553696,0.040063,0.370465,0.035776,274.56,284.81,357.51,582.49,45.0,30.0,60.0,60.0,4.77,0.18,2.93,0.31,2018-08-16
2727390b-ae5b-4d45-8bb5-4f0f228a1061,8f7044da-c042-4d27-944a-785b99dfa0ce,salaried,BR-121,6,0.8932793798191645,0.8251867657997404,0.477262,0.039701,0.439139,0.043898,305.79,183.53,529.79,523.54,45.0,30.0,60.0,60.0,1.14,0.19,2.38,0.3,2011-03-29
f6c41ce4-7200-4e73-9475-81b5ea4c8a16,68be6906-d0fd-4a3f-95cf-73180c26814a,salaried,BR-105,4,1.0,0.7582983696438947,0.474024,0.031829,0.461276,0.032871,250.88,312.76,479.1,322.59,45.0,30.0,60.0,60.0,1.14,0.44,1.14,0.57,2016-08-07
3689c659-a06a-4c89-8eaa-4fdc6fe3ae26,2f0e049a-9425-437a-936b-0111b09c02ab,salaried,BR-123,5,1.0,0.8604129115417739,0.564328,0.042135,0.355889,0.037648,300.05,183.03,657.71,423.57,45.0,30.0,60.0,60.0,2.71,0.34,2.4,0.15,2020-02-04
bac0f799-ba07-4cae-ae87-c98cdf522b3a,6ccfd97e-fe12-430c-a7a3-b863ecccc914,salaried,BR-134,5,1.0,0.9881812905191147,0.512862,0.049354,0.391504,0.04628,439.16,253.48,358.37,463.25,45.0,30.0,60.0,60.0,3.23,0.69,0.47,0.05,2017-02-06
348229bf-1f4a-4bfa-be1f-fcdaa3dd9321,a69c4d72-00bf-4b27-9666-8629feb16cb1,salaried,BR-145,2,0.938403616527483,0.8198461915957975,0.503134,0.053724,0.399174,0.043968,255.97,176.82,531.25,557.82,45.0,30.0,60.0,60.0,2.68,0.34,1.72,0.48,2022-02-19
7fdcb9b5-cfe5-497f-a3e2-71f0793dff05,4d74ab2e-0062-4ac0-b6ea-9018868d129d,salaried,BR-107,5,0.9089997770902072,0.850553652812898,0.499863,0.048334,0.398699,0.053104,242.22,187.82,464.11,651.81,45.0,30.0,60.0,60.0,3.97,0.27,3.07,0.12,2022-06-06
77f09105-06ae-4805-9c2b-c4506ba5c639,7bc70d29-7123-40ad-ade6-05e60204dd7b,salaried,BR-019,4,0.9301234977751367,0.8154988472964251,0.537162,0.054019,0.357054,0.051765,324.19,212.09,401.85,636.81,45.0,30.0,60.0,60.0,3.51,0.39,3.63,0.05,2020-07-01
dea2d5e0-2bd8-468e-9417-5b054bc08015,03a1aad5-9fa8-4a71-b2c1-83eeba09a2c0,salaried,BR-003,3,0.7933004303819424,0.7543524138020307,0.490312,0.045872,0.407513,0.056304,427.89,205.55,538.77,608.74,45.0,30.0,60.0,60.0,2.37,0.56,0,0,2016-03-02
9f9754cf-d89a-4dd3-a2ad-5150f1217da2,b84e50e9-9349-4f60-afbe-b63ed19a618e,salaried,BR-105,2,0.9493429470217173,1.0,0.563247,0.049599,0.349508,0.037646,189.36,115.82,511.61,491.94,45.0,30.0,60.0,60.0,0.63,0.62,1.57,0.34,2010-08-05
690979ed-2685-403f-ad75-0cde23f0a834,086092f3-216b-4542-89f4-fb8785886117,salaried,BR-043,1,0.9813412803605671,0.8618617912494484,0.382397,0.049691,0.51551,0.052401,304.06,309.46,346.97,514.88,45.0,30.0,60.0,60.0,2.05,0.1,1.59,0.16,2022-09-23
e005dc75-2919-48cb-81ff-d2ea02a55a5a,0f2ee7bc-9ffc-42d4-bd2f-a27db9be6dad,salaried,BR-125,5,0.9363559971703415,0.7940118057409871,0.377919,0.055017,0.508559,0.058505,227.35,242.41,484.11,475.27,45.0,30.0,60.0,60.0,3.89,0.54,1.06,0.14,2014-04-07
4e415e54-ce36-45d7-bf1e-1253d34245a0,233af005-80e8-4d7f-8583-9440c5ac61db,salaried,BR-069,1,0.9788596087846801,0.8861476988309324,0.421006,0.070441,0.446968,0.061586,294.02,295.65,293.63,486.99,45.0,30.0,60.0,60.0,2.99,0.12,2.09,0.3,2020-06-18
256cfcdf-399d-4c67-96ba-a69d5d4ecff4,9a504d51-3b19-408e-9b76-a1d05e4d6e1f,salaried,BR-124,2,1.0,0.8543715346366094,0.542061,0.046626,0.370638,0.040675,312.39,193.5,347.28,570.68,45.0,30.0,60.0,60.0,3.6,0.66,2.79,0.11,2017-12-26
2be8ab69-5b03-4c12-b87d-40eb5bd82788,af8f172b-cdf6-461b-87a1-a7c32441ce84,salaried,BR-092,2,0.920946757705816,0.7676606613837911,0.521974,0.058073,0.359529,0.060424,226.91,117.6,251.03,664.76,45.0,30.0,60.0,60.0,3.58,0.22,1.35,0.1,2011-06-09
68d1957a-7708-454d-8ae1-1dab425bcadd,bdaca19a-7c1f-43f2-b28d-c3e8ab96f0a8,salaried,BR-135,1,1.0,0.8049298689068353,0.596422,0.043349,0.306079,0.054149,318.92,217.6,230.1,478.03,45.0,30.0,60.0,60.0,2.22,0.56,2.11,0.37,2018-04-28
ed12c189-05b1-4244-bcb9-41cb698e7dd8,7382450a-61ad-4298-a858-f253c08c9196,salaried,BR-022,2,0.9397806492643888,0.9436233151676308,0.550329,0.048395,0.349845,0.051431,449.93,154.01,450.48,508.58,45.0,30.0,60.0,60.0,2.0,0.01,0.78,0.43,2012-12-24
5ff0facd-7ae5-47af-86df-4632a580c28a,b0ec48a6-5377-47b4-8567-0c5022c6fd6f,salaried,BR-109,3,0.720818418870048,0.7471832348425163,0.495205,0.054345,0.40337,0.04708,311.18,151.84,547.02,214.46,45.0,30.0,60.0,60.0,4.15,0.33,3.18,0,2012-05-11
9ca1a07a-7e46-4ce6-96c0-1515820faf47,24d01a7b-b432-494c-8c00-aedaa3385c87,salaried,BR-112,5,0.8355367253464234,0.6903473212674802,0.534298,0.042256,0.387238,0.036209,322.17,222.66,435.88,447.72,45.0,30.0,60.0,60.0,3.11,0,1.67,0.69,2021-01-21
